date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:57	4020/4020	---M--	200	added ('OK')	image/png	etag:%22be3288aa4aa899ca5c00999c4c824a72%22	https://ram.digitscpu.com/_astro-assets/piniata.DhnQ77CT_15u3TP.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/piniata.DhnQ77CT_15u3TP.png	(from https://digits.com/)
23:01:57	7997/7997	---M--	200	added ('OK')	image/png	etag:%22b16a8b5bf89fd526bb15ac64b0b0ef60%22	https://ram.digitscpu.com/_astro-assets/popcorn-ai.CRNja9ZG_BUGp3.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/popcorn-ai.CRNja9ZG_BUGp3.png	(from https://digits.com/)
23:01:58	10188/10188	---M--	200	added ('OK')	image/png	etag:%22312079fd169e43e2b09e3b6983d69e22%22	https://ram.digitscpu.com/_astro-assets/prep-proof.DBPbZeVZ_uGrTk.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/prep-proof.DBPbZeVZ_uGrTk.png	(from https://digits.com/)
23:01:58	8544/8544	---M--	200	added ('OK')	image/png	etag:%228e126eb55b9b643e52e66e5fe9929d31%22	https://ram.digitscpu.com/_astro-assets/radien.DJfzAcFf_ZI3k2r.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/radien.DJfzAcFf_ZI3k2r.png	(from https://digits.com/)
23:01:58	2538/2538	---M--	200	added ('OK')	image/png	etag:%22080fe4c8938b85a97682dc7a65e2a039%22	https://ram.digitscpu.com/_astro-assets/runloop.DBImH36b_Z2viRB.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/runloop.DBImH36b_Z2viRB.png	(from https://digits.com/)
23:01:59	52527/52527	---M--	200	added ('OK')	image/png	etag:%2201b9abf5b8c49bb97e7341e039131bac%22	https://ram.digitscpu.com/_astro-assets/rusty-sage-bookkeeping.DnILKcRH_ZV8Ern.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/rusty-sage-bookkeeping.DnILKcRH_ZV8Ern.png	(from https://digits.com/)
23:02:00	6005/6005	---M--	200	added ('OK')	image/png	etag:%22f8396e3ec88560933f367c1da38aa551%22	https://ram.digitscpu.com/_astro-assets/shopsense-ai.BIrmTIOn_2kqGdF.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/shopsense-ai.BIrmTIOn_2kqGdF.png	(from https://digits.com/)
23:02:00	4360/4360	---M--	200	added ('OK')	image/png	etag:%2249d67d7fd45e1ca864279960b0810b6f%22	https://ram.digitscpu.com/_astro-assets/taxwire.3an9dqzJ_1gJRFF.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/taxwire.3an9dqzJ_1gJRFF.png	(from https://digits.com/)
23:02:00	4817/4817	---M--	200	added ('OK')	image/png	etag:%22826864d65e5f9fca068ee2bf9262354d%22	https://ram.digitscpu.com/_astro-assets/the-remote-solopreneur.DXznPsVq_Z2mJNHd.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/the-remote-solopreneur.DXznPsVq_Z2mJNHd.png	(from https://digits.com/)
23:02:01	14931/14931	---M--	200	added ('OK')	image/png	etag:%22f5c28aa76de781c2b77da64b38421ba4%22	https://ram.digitscpu.com/_astro-assets/valvero-advisory.BH_ajmz9_Z1vy4k2.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/valvero-advisory.BH_ajmz9_Z1vy4k2.png	(from https://digits.com/)
23:02:02	108107/108107	---M--	200	added ('OK')	image/png	etag:%221c0973d8f75d0e674424aee35a90ba72%22	https://ram.digitscpu.com/_astro-assets/ellie-jaman.D-D2uHa5_Z1OH0QQ.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ellie-jaman.D-D2uHa5_Z1OH0QQ.png	(from https://digits.com/)
23:02:02	231038/231038	---M--	200	added ('OK')	image/png	etag:%22a546a1e8cd71b9e9e23db4517f13156c%22	https://ram.digitscpu.com/_astro-assets/john-knific.qvbThwSn_1JVO7Y.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/john-knific.qvbThwSn_1JVO7Y.png	(from https://digits.com/)
23:02:02	123976/123976	---M--	200	added ('OK')	image/png	etag:%225aaef70c21962197308e60287a71a652%22	https://ram.digitscpu.com/_astro-assets/kayvon-beykpour.ajhAcAG3_1tP473.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/kayvon-beykpour.ajhAcAG3_1tP473.png	(from https://digits.com/)
23:02:02	116679/116679	---M--	200	added ('OK')	image/png	etag:%22195727a634013b4d45219ab08453236d%22	https://ram.digitscpu.com/_astro-assets/michael-ducker.GMNew0Ci_1yWi6.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/michael-ducker.GMNew0Ci_1yWi6.png	(from https://digits.com/)
23:02:03	148333/148333	---M--	200	added ('OK')	image/png	etag:%220926b6e5ef63e805873cb31e1e9bf48b%22	https://ram.digitscpu.com/_astro-assets/sinclair-toffa.DEsECTSC_aIXPn.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/sinclair-toffa.DEsECTSC_aIXPn.png	(from https://digits.com/)
23:02:03	30336/30336	---M--	200	added ('OK')	image/png	etag:%2279ef81bea4d7a5c505482686cad0880d%22	https://ram.digitscpu.com/_astro-assets/matt-hurd.BQfk6LdQ_Z1oNDDk.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/matt-hurd.BQfk6LdQ_Z1oNDDk.png	(from https://digits.com/)
23:02:04	219675/219675	---M--	200	added ('OK')	image/png	etag:%220521257712b8842e871aa5ac2f6a26bd%22	https://ram.digitscpu.com/_astro-assets/mark-reininga.DcoUrvrv_Z24AYAX.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/mark-reininga.DcoUrvrv_Z24AYAX.png	(from https://digits.com/)
23:02:04	222799/222799	---M--	200	added ('OK')	image/png	etag:%2232e54f32fdf7c9aa422f7ab547df41f0%22	https://ram.digitscpu.com/_astro-assets/jackie-anthony.UwowVrik_Z9hoKW.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/jackie-anthony.UwowVrik_Z9hoKW.png	(from https://digits.com/)
23:02:05	103495/103495	---M--	200	added ('OK')	image/png	etag:%22a9f281db1f482e6a354a69d09276f9e5%22	https://ram.digitscpu.com/_astro-assets/matthew-hale.JbUvJkr4_ts3ww.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/matthew-hale.JbUvJkr4_ts3ww.png	(from https://digits.com/)
23:02:05	137029/137029	---M--	200	added ('OK')	image/png	etag:%22933daf325be2bbd78db19b316bf1ea9b%22	https://ram.digitscpu.com/_astro-assets/matt-gardner.88I4uNhX_Zjnuab.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/matt-gardner.88I4uNhX_Zjnuab.png	(from https://digits.com/)
23:02:05	588/588	---M--	200	added ('OK')	image/png	etag:%22194652bc7676c5c044f13280170f7974%22	https://ram.digitscpu.com/_astro-assets/star.CVBo_dnQ_ZkS53U.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/star.CVBo_dnQ_ZkS53U.png	(from https://digits.com/)
23:02:06	439059/439059	---M--	200	added ('OK')	image/png	etag:%220273f498caa588c7fa4543381f3aef83%22	https://ram.digitscpu.com/_astro-assets/digits-chip.Dn_WXdq1_ZUzmeg.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/digits-chip.Dn_WXdq1_ZUzmeg.png	(from https://digits.com/)
23:02:06	48/48	---M-Z	200	added ('OK')	text/javascript	etag:%22041adf697a320f37390dbeed13885b24%22	https://ram.digitscpu.com/_astro-assets/Vimeo.astro_astro_type_script_index_0_lang.DRbxEomH.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/Vimeo.astro_astro_type_script_index_0_lang.DRbxEomH.js	(from https://digits.com/)
23:02:07	70417/70417	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jan%202026%2007:01:51%20GMT	https://digits.com/transparent	C:/My%20Web%20Sites/ai/digits.com/transparent.5f.delayed	(from https://digits.com/)
23:02:07	2152/2152	---M-Z	200	added ('OK')	text/javascript	etag:%2233d1de0055365a1e26a64a896aa967e9%22	https://ram.digitscpu.com/_astro-assets/Timeline.astro_astro_type_script_index_0_lang.B_71Pbcd.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/Timeline.astro_astro_type_script_index_0_lang.B_71Pbcd.js	(from https://digits.com/)
23:02:07	510/510	---M-Z	200	added ('OK')	text/javascript	etag:%225fd5fa70cb631a261f8675dfaf3732a2%22	https://ram.digitscpu.com/_astro-assets/LinkTiles.astro_astro_type_script_index_0_lang.BJ_FFAjv.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/LinkTiles.astro_astro_type_script_index_0_lang.BJ_FFAjv.js	(from https://digits.com/)
23:02:08	1699/1699	---M--	200	added ('OK')	image/png	etag:%223ce3906a385e8e33b53d0876692b76ca%22	https://ram.digitscpu.com/_astro-assets/ramp.Lt3CzNKY_Z1VrE5r.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/ramp.Lt3CzNKY_Z1VrE5r.png	(from https://digits.com/)
23:02:08	1563/1563	---M--	200	added ('OK')	image/png	etag:%2255a7b658476a9e299c7db14207f6dbc9%22	https://ram.digitscpu.com/_astro-assets/american-express.DQdbV30o_Z1fsMej.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/american-express.DQdbV30o_Z1fsMej.png	(from https://digits.com/)
23:02:09	862/862	---M--	200	added ('OK')	image/png	etag:%22421a979d60081c811aef5a8136272819%22	https://ram.digitscpu.com/_astro-assets/stripe.D00MWuuV_R6HmM.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/stripe.D00MWuuV_R6HmM.png	(from https://digits.com/)
23:02:09	2917/2917	---M--	200	added ('OK')	image/png	etag:%222cd55d00151cd96f163a4f5e45237d30%22	https://ram.digitscpu.com/_astro-assets/mercury.DqC4pYZ9_ZnXeS2.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/mercury.DqC4pYZ9_ZnXeS2.png	(from https://digits.com/)
23:02:09	974/974	---M--	200	added ('OK')	image/png	etag:%22b945c123709fb743bdd6119c0cf10494%22	https://ram.digitscpu.com/_astro-assets/gusto.JYSKWAoi_1tazhA.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/gusto.JYSKWAoi_1tazhA.png	(from https://digits.com/)
23:02:10	748/748	---M--	200	added ('OK')	image/png	etag:%22fa29d521717a36c7ce4047047a13ebb2%22	https://ram.digitscpu.com/_astro-assets/chase.BjO2py8x_Zvk08G.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/chase.BjO2py8x_Zvk08G.png	(from https://digits.com/)
23:02:10	1753/1753	---M--	200	added ('OK')	image/png	etag:%22c14fc8c96dcf8e9cd3f661e49be28647%22	https://ram.digitscpu.com/_astro-assets/brex.DfFIad95_283kPE.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/brex.DfFIad95_283kPE.png	(from https://digits.com/)
23:02:11	1167/1167	---M--	200	added ('OK')	image/png	etag:%221b615ba9bd6c82814203a92bbcd62fd1%22	https://ram.digitscpu.com/_astro-assets/bill.7BESxg0P_1ntI10.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/bill.7BESxg0P_1ntI10.png	(from https://digits.com/)
23:02:11	59116/59116	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/demo/	C:/My%20Web%20Sites/ai/digits.com/demo/index.html	(from https://digits.com/)
23:02:11	674/674	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/a-ics/digits-w2-1099-filing-deadline-02022026.ics	C:/My%20Web%20Sites/ai/digits.com/a-ics/digits-w2-1099-filing-deadline-02022026.ics	(from https://digits.com/)
23:02:12	623/623	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/a-ics/digits-partnership-s-corporation-deadline-03162026.ics	C:/My%20Web%20Sites/ai/digits.com/a-ics/digits-partnership-s-corporation-deadline-03162026.ics	(from https://digits.com/)
23:02:12	643/643	---MCZ	200	added ('OK')	text/plain	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/a-ics/digits-c-corporation-sole-proprietors-deadlines-04152026.ics	C:/My%20Web%20Sites/ai/digits.com/a-ics/digits-c-corporation-sole-proprietors-deadlines-04152026.ics	(from https://digits.com/)
23:02:12	8421/8421	---M--	200	added ('OK')	image/png	etag:%22de7c09ad25e77a402fc2686be82d6594%22	https://ram.digitscpu.com/_astro-assets/business.Cb8gBnpH_Z1mWOEp.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/business.Cb8gBnpH_Z1mWOEp.png	(from https://digits.com/)
23:02:13	7718/7718	---M--	200	added ('OK')	image/png	etag:%2263b6741ed0274cad80c05e92ba067678%22	https://ram.digitscpu.com/_astro-assets/abacus.Bw_Yd5gg_Z2lksEe.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/abacus.Bw_Yd5gg_Z2lksEe.png	(from https://digits.com/)
23:02:13	556/556	---M-Z	200	added ('OK')	text/javascript	etag:%22d9fd554eb2ef19ede6dda379a17d32d7%22	https://ram.digitscpu.com/_astro-assets/UniversalLayout.astro_astro_type_script_index_0_lang.Bwjaa0YB.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/UniversalLayout.astro_astro_type_script_index_0_lang.Bwjaa0YB.js	(from https://digits.com/)
23:02:13	713/713	---M-Z	200	added ('OK')	text/javascript	etag:%220b4c3996fc477e128536f9cca4d70835%22	https://ram.digitscpu.com/_astro-assets/index.astro_astro_type_script_index_0_lang.CcHFg9Em.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.astro_astro_type_script_index_0_lang.CcHFg9Em.js	(from https://digits.com/)
23:02:15	8627/8627	---M-Z	200	added ('OK')	text/css	etag:%22d6fde08c9568bc4f9a1d6388978da23b%22	https://ram.digitscpu.com/_astro-assets/_slug_.a06AlSj-.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/_slug_.a06AlSj-.css	(from https://digits.com/blog/announcing-ask-digits/)
23:02:15	18964/18964	---M-Z	200	added ('OK')	text/css	etag:%22db3496d33095c8eb61cbe231d2f6f1e8%22	https://ram.digitscpu.com/_astro-assets/_slug_.8g9F8n2y.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/_slug_.8g9F8n2y.css	(from https://digits.com/blog/announcing-ask-digits/)
23:02:16	23310/23310	---M--	200	added ('OK')	image/png	etag:%2235c98e0ee65347dc4764e63f4db84e0c%22	https://ram.digitscpu.com/_astro-assets/jeff-seibert.rAFwF1RI_Z1QPOfC.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/jeff-seibert.rAFwF1RI_Z1QPOfC.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:29	5796/5796	---MCZ	200	added ('OK')	image/png	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/a-images/resources/signature-jeff.png	C:/My%20Web%20Sites/ai/digits.com/a-images/resources/signature-jeff.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:30	83549/83549	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/what-s-next-for-digits-from-real-time-to-verified-financials/	C:/My%20Web%20Sites/ai/digits.com/blog/what-s-next-for-digits-from-real-time-to-verified-financials/index.html	(from https://digits.com/blog/announcing-ask-digits/)
23:02:30	1155/1155	---M--	200	added ('OK')	image/png	etag:%225ec1fd62ffc4d22f79661f90b3dda564%22	https://ram.digitscpu.com/_astro-assets/facebook.DSCWLEyl_Z3dy2W.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/facebook.DSCWLEyl_Z3dy2W.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:30	80999/80999	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/ai-bank-reconciliations/	C:/My%20Web%20Sites/ai/digits.com/blog/ai-bank-reconciliations/index.html	(from https://digits.com/blog/announcing-ask-digits/)
23:02:31	84151/84151	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/firm-models-are-here-exclusive-to-the-digits-accounting-partner-program/	C:/My%20Web%20Sites/ai/digits.com/blog/firm-models-are-here-exclusive-to-the-digits-accounting-partner-program/index.html	(from https://digits.com/blog/announcing-ask-digits/)
23:02:31	1305/1305	---M--	200	added ('OK')	image/png	etag:%220e43341399eba609e231eef230f3277b%22	https://ram.digitscpu.com/_astro-assets/x.CnR0fRIK_Z1qh4lB.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/x.CnR0fRIK_Z1qh4lB.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:32	767/767	---M--	200	added ('OK')	image/png	etag:%223a640631dd704e33a4a15ce3147920a0%22	https://ram.digitscpu.com/_astro-assets/linkedin.CZlMBK3w_1nbncO.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/linkedin.CZlMBK3w_1nbncO.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:33	1282/1282	---M--	200	added ('OK')	image/png	etag:%224e490e0b5780eb687ef7a4b80196fa85%22	https://ram.digitscpu.com/_astro-assets/email.CLYb4HKB_Z1CfuIm.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/email.CLYb4HKB_Z1CfuIm.png	(from https://digits.com/blog/announcing-ask-digits/)
23:02:34	63615/63615	---M-Z	200	added ('OK')	text/css	etag:%2250d9b6f8c2655bcd1e05cc51563613fb%22	https://ram.digitscpu.com/_astro-assets/index.DswRwaWw.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.DswRwaWw.css	(from https://digits.com/agl/)
23:02:34	13506/13506	---M-Z	200	added ('OK')	text/css	etag:%226625bcb8a2571c98b3ebb4885dc17c33%22	https://ram.digitscpu.com/_astro-assets/index.B1mjztQZ.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.B1mjztQZ.css	(from https://digits.com/agl/)
23:02:34	2272253/2272253	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2027%20Aug%202025%2006:08:28%20GMT	https://unpkg.com/@splinetool/viewer@1.9.72/build/spline-viewer.js	C:/My%20Web%20Sites/ai/unpkg.com/@splinetool/viewer@1.9.72/build/spline-viewer.js	(from https://digits.com/agl/)
23:02:35	124/124	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:02:20%20GMT	https://digits.com/agl/%22https://ram.digitscpu.com/_astro-assets/agl-bg-fallback.ByyO6kpO_9m6z8.webp%22	C:/My%20Web%20Sites/ai/digits.com/agl/_https_/ram.digitscpu.com/_astro-assets/agl-bg-fallback.ByyO6kpO_9m6z8.7c.delayed	(from https://digits.com/agl/)
23:02:36	70417/70417	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jan%202026%2007:02:21%20GMT	https://digits.com/agl/%2522https:/ram.digitscpu.com/_astro-assets/agl-bg-fallback.ByyO6kpO_9m6z8.webp%2522	C:/My%20Web%20Sites/ai/digits.com/agl/%22https_/ram.digitscpu.com/_astro-assets/agl-bg-fallback.ByyO6kpO_9m6z8.7d.delayed	(from https://digits.com/agl/)
23:02:37	2696/2696	---M-Z	200	added ('OK')	text/javascript	etag:%22403a94f8392682bed5260165521e8622%22	https://ram.digitscpu.com/_astro-assets/SplineTakeover.astro_astro_type_script_index_0_lang.oKw5bM1r.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/SplineTakeover.astro_astro_type_script_index_0_lang.oKw5bM1r.js	(from https://digits.com/agl/)
23:02:37	10150/10150	---M--	200	added ('OK')	image/png	etag:%225e34e136137ddb253ff5e3449489d551%22	https://ram.digitscpu.com/_astro-assets/digits-logo-green-white.CT6sU-RU_23c8za.png	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/digits-logo-green-white.CT6sU-RU_23c8za.png	(from https://digits.com/agl/)
23:02:38	2879/2879	---M-Z	200	added ('OK')	text/javascript	etag:%22445f97a7fb0ece22c0e1d4c107ad3547%22	https://ram.digitscpu.com/_astro-assets/WhitepaperModule.astro_astro_type_script_index_0_lang.D2K987ss.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/WhitepaperModule.astro_astro_type_script_index_0_lang.D2K987ss.js	(from https://digits.com/agl/)
23:02:38	9471/9471	---M-Z	200	added ('OK')	text/javascript	etag:%22b58d26615ebd005ed55e92ba4c540b46%22	https://ram.digitscpu.com/_astro-assets/MasonryCards.astro_astro_type_script_index_0_lang.DuFv4SJh.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/MasonryCards.astro_astro_type_script_index_0_lang.DuFv4SJh.js	(from https://digits.com/agl/)
23:02:39	611/611	---M-Z	200	added ('OK')	text/javascript	etag:%2291609277d79a718c8e88e048390bd11c%22	https://ram.digitscpu.com/_astro-assets/index.astro_astro_type_script_index_0_lang.m9B5leed.js	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.astro_astro_type_script_index_0_lang.m9B5leed.js	(from https://digits.com/agl/)
23:02:39	10282/10282	---M-Z	200	added ('OK')	text/css	etag:%221ca48490f8bc3071031f95c41c457130%22	https://ram.digitscpu.com/_astro-assets/_slug_.DP4NPrhC.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/_slug_.DP4NPrhC.css	(from https://digits.com/security/)
23:02:40	15321/15321	---M-Z	200	added ('OK')	text/css	etag:%22cc5094e61a91f822c812a4533cf10095%22	https://ram.digitscpu.com/_astro-assets/index.CQHdv4Pt.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.CQHdv4Pt.css	(from https://digits.com/security/)
23:02:40	5497/5497	---M-Z	200	added ('OK')	text/css	etag:%2281dc950a48f294168339474e5cd5a0e9%22	https://ram.digitscpu.com/_astro-assets/index.CdyMe6uz.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/index.CdyMe6uz.css	(from https://digits.com/security/)
23:02:41	14622/14622	---M-Z	200	added ('OK')	text/css	etag:%221811145737f1d35cb5ef4cdc1bfc7631%22	https://ram.digitscpu.com/_astro-assets/component-library.CbACTcEF.css	C:/My%20Web%20Sites/ai/ram.digitscpu.com/_astro-assets/component-library.CbACTcEF.css	(from https://digits.com/security/)
23:02:41	136/136	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:02:26%20GMT	https://digits.com/security/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22	C:/My%20Web%20Sites/ai/digits.com/security/_https_/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.87.delayed	(from https://digits.com/security/)
23:02:42	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:02:26%20GMT	https://digits.com/security/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522	C:/My%20Web%20Sites/ai/digits.com/security/%22https_/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.html	(from https://digits.com/security/)
23:02:42	113/113	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:02:27%20GMT	https://digits.com/security/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22	C:/My%20Web%20Sites/ai/digits.com/security/_https_/ram.digitscpu.com/_astro-assets/shield.DW510vQR.89.delayed	(from https://digits.com/security/)
23:02:44	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:02:28%20GMT	https://digits.com/security/%2522https:/ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%2522	C:/My%20Web%20Sites/ai/digits.com/security/%22https_/ram.digitscpu.com/_astro-assets/shield.DW510vQR.html	(from https://digits.com/security/)
